"","ipdN","st","epiyrN","cmlevel","epiyr","agec","offset","cm.age.level"
"2709",0,"18C",23,"0",2014,1,2.9597106602,"0_1"
"2710",0,"18C",3,"0",1994,2,7.4884831474,"0_2"
"2711",2,"18C",4,"0",1995,2,7.4535665622,"0_2"
"2712",0,"18C",5,"0",1996,2,7.4798293756,"0_2"
"2713",2,"18C",6,"0",1997,2,7.4896050153,"0_2"
"2714",0,"18C",7,"0",1998,2,7.5088928945,"0_2"
"2715",0,"18C",8,"0",1999,2,7.5732806693,"0_2"
"2716",0,"18C",9,"0",2000,2,7.6309728364,"0_2"
"2717",0,"18C",10,"0",2001,2,7.7408292187,"0_2"
"2718",0,"18C",11,"0",2002,2,7.9084607303,"0_2"
"2719",2,"18C",12,"0",2003,2,8.0316785368,"0_2"
"2720",1,"18C",13,"0",2004,2,8.1362201075,"0_2"
"2721",3,"18C",14,"0",2005,2,8.1550554749,"0_2"
"2722",1,"18C",15,"0",2006,2,8.1715642884,"0_2"
"2723",0,"18C",16,"0",2007,2,8.1781910474,"0_2"
"2724",4,"18C",17,"0",2008,2,8.2153134652,"0_2"
"2725",2,"18C",18,"0",2009,2,8.18424791,"0_2"
"2726",0,"18C",19,"0",2010,2,8.1611246347,"0_2"
"2727",0,"18C",20,"0",2011,2,8.0485284601,"0_2"
"2728",0,"18C",21,"0",2012,2,8.055372843,"0_2"
"2729",0,"18C",22,"0",2013,2,8.0849901408,"0_2"
"2730",0,"18C",23,"0",2014,2,7.9952078959,"0_2"
"2731",4,"18C",3,"0",1994,3,16.807260509,"0_3"
"2732",0,"18C",4,"0",1995,3,16.66457298,"0_3"
"2733",3,"18C",5,"0",1996,3,16.523171012,"0_3"
"2734",0,"18C",6,"0",1997,3,16.376828924,"0_3"
"2735",1,"18C",7,"0",1998,3,16.186848417,"0_3"
"2736",2,"18C",8,"0",1999,3,16.000817867,"0_3"
"2737",2,"18C",9,"0",2000,3,15.861416719,"0_3"
"2738",1,"18C",10,"0",2001,3,15.618257222,"0_3"
"2739",0,"18C",11,"0",2002,3,15.15782232,"0_3"
"2740",1,"18C",12,"0",2003,3,14.995921753,"0_3"
"2741",3,"18C",13,"0",2004,3,14.657923019,"0_3"
"2742",0,"18C",14,"0",2005,3,14.317432061,"0_3"
"2743",0,"18C",15,"0",2006,3,14.12524431,"0_3"
"2744",1,"18C",16,"0",2007,3,13.926060477,"0_3"
"2745",1,"18C",17,"0",2008,3,13.757657678,"0_3"
"2746",1,"18C",18,"0",2009,3,13.717970984,"0_3"
"2747",1,"18C",19,"0",2010,3,13.651126336,"0_3"
"2748",1,"18C",20,"0",2011,3,13.734218608,"0_3"
"2749",0,"18C",21,"0",2012,3,13.387056507,"0_3"
"2750",0,"18C",22,"0",2013,3,13.559024561,"0_3"
"2751",0,"18C",23,"0",2014,3,13.54056408,"0_3"
"2752",5,"18C",3,"0",1994,4,15.665018012,"0_4"
"2753",5,"18C",4,"0",1995,4,15.597572349,"0_4"
"2754",4,"18C",5,"0",1996,4,15.593949224,"0_4"
"2755",2,"18C",6,"0",1997,4,15.660884235,"0_4"
"2756",1,"18C",7,"0",1998,4,15.723167798,"0_4"
"2757",1,"18C",8,"0",1999,4,15.668574231,"0_4"
"2758",2,"18C",9,"0",2000,4,15.80200898,"0_4"
"2759",1,"18C",10,"0",2001,4,15.716195109,"0_4"
"2760",0,"18C",11,"0",2002,4,15.769854869,"0_4"
"2761",0,"18C",12,"0",2003,4,15.819028436,"0_4"
"2762",2,"18C",13,"0",2004,4,15.847260295,"0_4"
"2763",1,"18C",14,"0",2005,4,15.96373429,"0_4"
"2764",4,"18C",15,"0",2006,4,15.801552925,"0_4"
"2765",4,"18C",16,"0",2007,4,16.13765724,"0_4"
"2766",1,"18C",17,"0",2008,4,16.216911134,"0_4"
"2767",1,"18C",18,"0",2009,4,16.203912793,"0_4"
"2768",1,"18C",19,"0",2010,4,16.048324531,"0_4"
"2769",1,"18C",20,"0",2011,4,15.964682681,"0_4"
"2770",0,"18C",21,"0",2012,4,15.550009852,"0_4"
"2771",0,"18C",22,"0",2013,4,15.571061719,"0_4"
"2772",0,"18C",23,"0",2014,4,15.476875158,"0_4"
"2773",4,"18C",3,"0",1994,5,7.4809243881,"0_5"
"2774",5,"18C",4,"0",1995,5,7.1015717027,"0_5"
"2775",4,"18C",5,"0",1996,5,6.8974275346,"0_5"
"2776",4,"18C",6,"0",1997,5,6.5271807311,"0_5"
"2777",0,"18C",7,"0",1998,5,6.2238996305,"0_5"
"2778",0,"18C",8,"0",1999,5,6.3038500377,"0_5"
"2779",0,"18C",9,"0",2000,5,6.0370032854,"0_5"
"2780",1,"18C",10,"0",2001,5,5.7579571837,"0_5"
"2781",1,"18C",11,"0",2002,5,5.982842126,"0_5"
"2782",1,"18C",12,"0",2003,5,5.9364561538,"0_5"
"2783",2,"18C",13,"0",2004,5,5.6612443952,"0_5"
"2784",1,"18C",14,"0",2005,5,5.6695741466,"0_5"
"2785",5,"18C",15,"0",2006,5,5.6999280906,"0_5"
"2786",3,"18C",16,"0",2007,5,5.8015548983,"0_5"
"2787",1,"18C",17,"0",2008,5,5.6456305085,"0_5"
"2788",2,"18C",18,"0",2009,5,5.8452740828,"0_5"
"2789",0,"18C",19,"0",2010,5,5.9167944175,"0_5"
"2790",1,"18C",20,"0",2011,5,6.0759722603,"0_5"
"2791",0,"18C",21,"0",2012,5,6.3098332143,"0_5"
"2792",0,"18C",22,"0",2013,5,6.2753467021,"0_5"
"2793",0,"18C",23,"0",2014,5,6.5785309683,"0_5"
"2794",0,"18C",3,"1",1994,1,0.0276886219,"1_1"
"2795",1,"18C",4,"1",1995,1,0.041723642,"1_1"
"2796",0,"18C",5,"1",1996,1,0.0634750446,"1_1"
"2797",0,"18C",6,"1",1997,1,0.0796744152,"1_1"
"2798",0,"18C",7,"1",1998,1,0.0771720421,"1_1"
"2799",0,"18C",8,"1",1999,1,0.0548611869,"1_1"
"2800",0,"18C",9,"1",2000,1,0.061803858,"1_1"
"2801",0,"18C",10,"1",2001,1,0.067816653,"1_1"
"2802",0,"18C",11,"1",2002,1,0.087807675,"1_1"
"2803",0,"18C",12,"1",2003,1,0.0701329203,"1_1"
"2804",1,"18C",13,"1",2004,1,0.0681970872,"1_1"
"2805",0,"18C",14,"1",2005,1,0.0665588171,"1_1"
"2806",1,"18C",15,"1",2006,1,0.0581722034,"1_1"
"2807",0,"18C",16,"1",2007,1,0.0636595068,"1_1"
"2808",0,"18C",17,"1",2008,1,0.0982766322,"1_1"
"2809",0,"18C",18,"1",2009,1,0.0817989669,"1_1"
"2810",0,"18C",19,"1",2010,1,0.089273281,"1_1"
"2811",0,"18C",20,"1",2011,1,0.0969715289,"1_1"
"2812",0,"18C",21,"1",2012,1,0.0832087687,"1_1"
"2813",0,"18C",22,"1",2013,1,0.0597873781,"1_1"
"2814",0,"18C",23,"1",2014,1,0.0781093398,"1_1"
"2815",0,"18C",3,"1",1994,2,0.0753368526,"1_2"
"2816",0,"18C",4,"1",1995,2,0.0858034378,"1_2"
"2817",0,"18C",5,"1",1996,2,0.1334006244,"1_2"
"2818",0,"18C",6,"1",1997,2,0.1803149847,"1_2"
"2819",0,"18C",7,"1",1998,2,0.2597671055,"1_2"
"2820",0,"18C",8,"1",1999,2,0.3096293307,"1_2"
"2821",0,"18C",9,"1",2000,2,0.4222471636,"1_2"
"2822",0,"18C",10,"1",2001,2,0.4934907813,"1_2"
"2823",0,"18C",11,"1",2002,2,0.5057292697,"1_2"
"2824",0,"18C",12,"1",2003,2,0.5407914632,"1_2"
"2825",1,"18C",13,"1",2004,2,0.5496298925,"1_2"
"2826",0,"18C",14,"1",2005,2,0.6192745251,"1_2"
"2827",0,"18C",15,"1",2006,2,0.6825757116,"1_2"
"2828",0,"18C",16,"1",2007,2,0.7120789526,"1_2"
"2829",0,"18C",17,"1",2008,2,0.6834665348,"1_2"
"2830",2,"18C",18,"1",2009,2,0.71848209,"1_2"
"2831",0,"18C",19,"1",2010,2,0.7333053653,"1_2"
"2832",0,"18C",20,"1",2011,2,0.8068415399,"1_2"
"2833",0,"18C",21,"1",2012,2,0.775487157,"1_2"
"2834",0,"18C",22,"1",2013,2,0.6884598592,"1_2"
"2835",0,"18C",23,"1",2014,2,0.7412121041,"1_2"
"2836",0,"18C",3,"1",1994,3,0.1606494907,"1_3"
"2837",0,"18C",4,"1",1995,3,0.2728170201,"1_3"
"2838",0,"18C",5,"1",1996,3,0.4201389878,"1_3"
"2839",0,"18C",6,"1",1997,3,0.5278910758,"1_3"
"2840",1,"18C",7,"1",1998,3,0.6356815827,"1_3"
"2841",1,"18C",8,"1",1999,3,0.7159121326,"1_3"
"2842",2,"18C",9,"1",2000,3,0.7105632814,"1_3"
"2843",0,"18C",10,"1",2001,3,0.7748927778,"1_3"
"2844",0,"18C",11,"1",2002,3,1.0510376798,"1_3"
"2845",1,"18C",12,"1",2003,3,1.0145482467,"1_3"
"2846",2,"18C",13,"1",2004,3,1.1181069806,"1_3"
"2847",1,"18C",14,"1",2005,3,1.2185679389,"1_3"
"2848",1,"18C",15,"1",2006,3,1.1856956902,"1_3"
"2849",1,"18C",16,"1",2007,3,1.1812895229,"1_3"
"2850",0,"18C",17,"1",2008,3,1.3101223223,"1_3"
"2851",2,"18C",18,"1",2009,3,1.4113490164,"1_3"
"2852",3,"18C",19,"1",2010,3,1.4989036643,"1_3"
"2853",0,"18C",20,"1",2011,3,1.4848713916,"1_3"
"2854",0,"18C",21,"1",2012,3,1.8428934932,"1_3"
"2855",0,"18C",22,"1",2013,3,1.7149754386,"1_3"
"2856",0,"18C",23,"1",2014,3,1.8374159202,"1_3"
"2857",0,"18C",3,"1",1994,4,0.4938619877,"1_4"
"2858",2,"18C",4,"1",1995,4,0.7453476511,"1_4"
"2859",2,"18C",5,"1",1996,4,0.9725707762,"1_4"
"2860",2,"18C",6,"1",1997,4,1.1178057653,"1_4"
"2861",3,"18C",7,"1",1998,4,1.2566422024,"1_4"
"2862",0,"18C",8,"1",1999,4,1.5160357694,"1_4"
"2863",1,"18C",9,"1",2000,4,1.5630410204,"1_4"
"2864",1,"18C",10,"1",2001,4,1.8542848906,"1_4"
"2865",2,"18C",11,"1",2002,4,1.9897251309,"1_4"
"2866",0,"18C",12,"1",2003,4,2.1290315636,"1_4"
"2867",1,"18C",13,"1",2004,4,2.3177097047,"1_4"
"2868",2,"18C",14,"1",2005,4,2.4343957097,"1_4"
"2869",2,"18C",15,"1",2006,4,2.8261670746,"1_4"
"2870",1,"18C",16,"1",2007,4,2.7392827603,"1_4"
"2871",3,"18C",17,"1",2008,4,2.7879688659,"1_4"
"2872",3,"18C",18,"1",2009,4,2.8542672075,"1_4"
"2873",1,"18C",19,"1",2010,4,2.9653354688,"1_4"
"2874",0,"18C",20,"1",2011,4,2.9743773189,"1_4"
"2875",3,"18C",21,"1",2012,4,3.3214701485,"1_4"
"2876",0,"18C",22,"1",2013,4,3.2801982809,"1_4"
"2877",0,"18C",23,"1",2014,4,3.3759148419,"1_4"
"2878",0,"18C",3,"1",1994,5,0.5299356119,"1_5"
"2879",4,"18C",4,"1",1995,5,0.8849982973,"1_5"
"2880",4,"18C",5,"1",1996,5,1.0577524654,"1_5"
"2881",7,"18C",6,"1",1997,5,1.4026892689,"1_5"
"2882",2,"18C",7,"1",1998,5,1.6907803695,"1_5"
"2883",2,"18C",8,"1",1999,5,1.6008199623,"1_5"
"2884",1,"18C",9,"1",2000,5,1.8670167146,"1_5"
"2885",1,"18C",10,"1",2001,5,2.1603228163,"1_5"
"2886",3,"18C",11,"1",2002,5,1.962997874,"1_5"
"2887",3,"18C",12,"1",2003,5,2.0470538462,"1_5"
"2888",4,"18C",13,"1",2004,5,2.3845356048,"1_5"
"2889",5,"18C",14,"1",2005,5,2.4554558534,"1_5"
"2890",10,"18C",15,"1",2006,5,2.5303419094,"1_5"
"2891",7,"18C",16,"1",2007,5,2.5458951017,"1_5"
"2892",6,"18C",17,"1",2008,5,2.8847794915,"1_5"
"2893",6,"18C",18,"1",2009,5,2.9096859172,"1_5"
"2894",7,"18C",19,"1",2010,5,3.1117955825,"1_5"
"2895",1,"18C",20,"1",2011,5,3.2618377397,"1_5"
"2896",0,"18C",21,"1",2012,5,3.3710067857,"1_5"
"2897",0,"18C",22,"1",2013,5,3.7226632979,"1_5"
"2898",0,"18C",23,"1",2014,5,3.6888090317,"1_5"
"2899",0,"18F",3,"0",1994,1,3.2372613781,"0_1"
"2900",0,"18F",4,"0",1995,1,3.309206358,"0_1"
"2901",1,"18F",5,"0",1996,1,3.3685549554,"0_1"
"2902",0,"18F",6,"0",1997,1,3.3883355848,"0_1"
"2903",0,"18F",7,"0",1998,1,3.3857479579,"0_1"
"2904",0,"18F",8,"0",1999,1,3.3919888131,"0_1"
"2905",0,"18F",9,"0",2000,1,3.344126142,"0_1"
"2906",0,"18F",10,"0",2001,1,3.308073347,"0_1"
"2907",0,"18F",11,"0",2002,1,3.267262325,"0_1"
"2908",0,"18F",12,"0",2003,1,3.2504270797,"0_1"
"2909",1,"18F",13,"0",2004,1,3.2355729128,"0_1"
"2910",0,"18F",14,"0",2005,1,3.2140011829,"0_1"
"2911",0,"18F",15,"0",2006,1,3.1933477966,"0_1"
"2912",0,"18F",16,"0",2007,1,3.1851704932,"0_1"
"2913",0,"18F",17,"0",2008,1,3.1577833678,"0_1"
"2914",0,"18F",18,"0",2009,1,3.1875210331,"0_1"
"2915",0,"18F",19,"0",2010,1,3.171396719,"0_1"
"2916",0,"18F",20,"0",2011,1,3.1579784711,"0_1"
"2917",0,"18F",21,"0",2012,1,3.1088212313,"0_1"
"2918",0,"18F",22,"0",2013,1,3.0697726219,"0_1"
"2919",0,"18F",23,"0",2014,1,2.9597106602,"0_1"
"2920",0,"18F",3,"0",1994,5,7.4809243881,"0_5"
"2921",1,"18F",4,"0",1995,5,7.1015717027,"0_5"
"2922",1,"18F",5,"0",1996,5,6.8974275346,"0_5"
"2923",0,"18F",6,"0",1997,5,6.5271807311,"0_5"
"2924",0,"18F",7,"0",1998,5,6.2238996305,"0_5"
"2925",0,"18F",8,"0",1999,5,6.3038500377,"0_5"
"2926",1,"18F",9,"0",2000,5,6.0370032854,"0_5"
"2927",0,"18F",10,"0",2001,5,5.7579571837,"0_5"
"2928",0,"18F",11,"0",2002,5,5.982842126,"0_5"
"2929",1,"18F",12,"0",2003,5,5.9364561538,"0_5"
"2930",0,"18F",13,"0",2004,5,5.6612443952,"0_5"
"2931",1,"18F",14,"0",2005,5,5.6695741466,"0_5"
"2932",0,"18F",15,"0",2006,5,5.6999280906,"0_5"
"2933",0,"18F",16,"0",2007,5,5.8015548983,"0_5"
"2934",0,"18F",17,"0",2008,5,5.6456305085,"0_5"
"2935",0,"18F",18,"0",2009,5,5.8452740828,"0_5"
"2936",0,"18F",19,"0",2010,5,5.9167944175,"0_5"
"2937",0,"18F",20,"0",2011,5,6.0759722603,"0_5"
"2938",0,"18F",21,"0",2012,5,6.3098332143,"0_5"
"2939",0,"18F",22,"0",2013,5,6.2753467021,"0_5"
"2940",0,"18F",23,"0",2014,5,6.5785309683,"0_5"
"2941",0,"18F",3,"1",1994,2,0.0753368526,"1_2"
"2942",0,"18F",4,"1",1995,2,0.0858034378,"1_2"
"2943",0,"18F",5,"1",1996,2,0.1334006244,"1_2"
"2944",0,"18F",6,"1",1997,2,0.1803149847,"1_2"
"2945",0,"18F",7,"1",1998,2,0.2597671055,"1_2"
"2946",0,"18F",8,"1",1999,2,0.3096293307,"1_2"
"2947",0,"18F",9,"1",2000,2,0.4222471636,"1_2"
"2948",0,"18F",10,"1",2001,2,0.4934907813,"1_2"
"2949",0,"18F",11,"1",2002,2,0.5057292697,"1_2"
"2950",0,"18F",12,"1",2003,2,0.5407914632,"1_2"
"2951",0,"18F",13,"1",2004,2,0.5496298925,"1_2"
"2952",0,"18F",14,"1",2005,2,0.6192745251,"1_2"
"2953",0,"18F",15,"1",2006,2,0.6825757116,"1_2"
"2954",0,"18F",16,"1",2007,2,0.7120789526,"1_2"
"2955",0,"18F",17,"1",2008,2,0.6834665348,"1_2"
"2956",0,"18F",18,"1",2009,2,0.71848209,"1_2"
"2957",0,"18F",19,"1",2010,2,0.7333053653,"1_2"
"2958",0,"18F",20,"1",2011,2,0.8068415399,"1_2"
"2959",0,"18F",21,"1",2012,2,0.775487157,"1_2"
"2960",0,"18F",22,"1",2013,2,0.6884598592,"1_2"
"2961",0,"18F",23,"1",2014,2,0.7412121041,"1_2"
"2962",0,"18F",3,"1",1994,3,0.1606494907,"1_3"
"2963",0,"18F",4,"1",1995,3,0.2728170201,"1_3"
"2964",0,"18F",5,"1",1996,3,0.4201389878,"1_3"
"2965",0,"18F",6,"1",1997,3,0.5278910758,"1_3"
"2966",0,"18F",7,"1",1998,3,0.6356815827,"1_3"
"2967",0,"18F",8,"1",1999,3,0.7159121326,"1_3"
"2968",0,"18F",9,"1",2000,3,0.7105632814,"1_3"
"2969",0,"18F",10,"1",2001,3,0.7748927778,"1_3"
"2970",0,"18F",11,"1",2002,3,1.0510376798,"1_3"
"2971",0,"18F",12,"1",2003,3,1.0145482467,"1_3"
"2972",0,"18F",13,"1",2004,3,1.1181069806,"1_3"
"2973",0,"18F",14,"1",2005,3,1.2185679389,"1_3"
"2974",0,"18F",15,"1",2006,3,1.1856956902,"1_3"
"2975",0,"18F",16,"1",2007,3,1.1812895229,"1_3"
"2976",0,"18F",17,"1",2008,3,1.3101223223,"1_3"
"2977",0,"18F",18,"1",2009,3,1.4113490164,"1_3"
"2978",0,"18F",19,"1",2010,3,1.4989036643,"1_3"
"2979",0,"18F",20,"1",2011,3,1.4848713916,"1_3"
"2980",0,"18F",21,"1",2012,3,1.8428934932,"1_3"
"2981",0,"18F",22,"1",2013,3,1.7149754386,"1_3"
"2982",0,"18F",23,"1",2014,3,1.8374159202,"1_3"
"2983",0,"18F",3,"1",1994,4,0.4938619877,"1_4"
"2984",0,"18F",4,"1",1995,4,0.7453476511,"1_4"
"2985",0,"18F",5,"1",1996,4,0.9725707762,"1_4"
"2986",0,"18F",6,"1",1997,4,1.1178057653,"1_4"
"2987",0,"18F",7,"1",1998,4,1.2566422024,"1_4"
"2988",0,"18F",8,"1",1999,4,1.5160357694,"1_4"
"2989",0,"18F",9,"1",2000,4,1.5630410204,"1_4"
"2990",1,"18F",10,"1",2001,4,1.8542848906,"1_4"
"2991",0,"18F",11,"1",2002,4,1.9897251309,"1_4"
"2992",0,"18F",12,"1",2003,4,2.1290315636,"1_4"
"2993",0,"18F",13,"1",2004,4,2.3177097047,"1_4"
"2994",0,"18F",14,"1",2005,4,2.4343957097,"1_4"
"2995",0,"18F",15,"1",2006,4,2.8261670746,"1_4"
"2996",0,"18F",16,"1",2007,4,2.7392827603,"1_4"
"2997",0,"18F",17,"1",2008,4,2.7879688659,"1_4"
"2998",1,"18F",18,"1",2009,4,2.8542672075,"1_4"
"2999",0,"18F",19,"1",2010,4,2.9653354688,"1_4"
"3000",0,"18F",20,"1",2011,4,2.9743773189,"1_4"
"3001",0,"18F",21,"1",2012,4,3.3214701485,"1_4"
"3002",0,"18F",22,"1",2013,4,3.2801982809,"1_4"
"3003",0,"18F",23,"1",2014,4,3.3759148419,"1_4"
"3004",0,"18F",3,"1",1994,5,0.5299356119,"1_5"
"3005",0,"18F",4,"1",1995,5,0.8849982973,"1_5"
"3006",0,"18F",5,"1",1996,5,1.0577524654,"1_5"
"3007",0,"18F",6,"1",1997,5,1.4026892689,"1_5"
"3008",0,"18F",7,"1",1998,5,1.6907803695,"1_5"
"3009",0,"18F",8,"1",1999,5,1.6008199623,"1_5"
"3010",0,"18F",9,"1",2000,5,1.8670167146,"1_5"
"3011",0,"18F",10,"1",2001,5,2.1603228163,"1_5"
"3012",0,"18F",11,"1",2002,5,1.962997874,"1_5"
"3013",2,"18F",12,"1",2003,5,2.0470538462,"1_5"
"3014",0,"18F",13,"1",2004,5,2.3845356048,"1_5"
"3015",1,"18F",14,"1",2005,5,2.4554558534,"1_5"
"3016",0,"18F",15,"1",2006,5,2.5303419094,"1_5"
"3017",0,"18F",16,"1",2007,5,2.5458951017,"1_5"
"3018",0,"18F",17,"1",2008,5,2.8847794915,"1_5"
"3019",1,"18F",18,"1",2009,5,2.9096859172,"1_5"
"3020",0,"18F",19,"1",2010,5,3.1117955825,"1_5"
"3021",0,"18F",20,"1",2011,5,3.2618377397,"1_5"
"3022",0,"18F",21,"1",2012,5,3.3710067857,"1_5"
"3023",0,"18F",22,"1",2013,5,3.7226632979,"1_5"
"3024",0,"18F",23,"1",2014,5,3.6888090317,"1_5"
"3025",0,"19A",3,"0",1994,1,3.2372613781,"0_1"
"3026",3,"19A",4,"0",1995,1,3.309206358,"0_1"
"3027",5,"19A",5,"0",1996,1,3.3685549554,"0_1"
"3028",4,"19A",6,"0",1997,1,3.3883355848,"0_1"
"3029",0,"19A",7,"0",1998,1,3.3857479579,"0_1"
"3030",1,"19A",8,"0",1999,1,3.3919888131,"0_1"
"3031",1,"19A",9,"0",2000,1,3.344126142,"0_1"
"3032",1,"19A",10,"0",2001,1,3.308073347,"0_1"
"3033",2,"19A",11,"0",2002,1,3.267262325,"0_1"
"3034",2,"19A",12,"0",2003,1,3.2504270797,"0_1"
"3035",2,"19A",13,"0",2004,1,3.2355729128,"0_1"
"3036",1,"19A",14,"0",2005,1,3.2140011829,"0_1"
"3037",1,"19A",15,"0",2006,1,3.1933477966,"0_1"
"3038",2,"19A",16,"0",2007,1,3.1851704932,"0_1"
"3039",3,"19A",17,"0",2008,1,3.1577833678,"0_1"
"3040",5,"19A",18,"0",2009,1,3.1875210331,"0_1"
"3041",2,"19A",19,"0",2010,1,3.171396719,"0_1"
"3042",2,"19A",20,"0",2011,1,3.1579784711,"0_1"
"3043",0,"19A",21,"0",2012,1,3.1088212313,"0_1"
"3044",2,"19A",22,"0",2013,1,3.0697726219,"0_1"
"3045",1,"19A",23,"0",2014,1,2.9597106602,"0_1"
"3046",1,"19A",3,"0",1994,2,7.4884831474,"0_2"
"3047",0,"19A",4,"0",1995,2,7.4535665622,"0_2"
"3048",0,"19A",5,"0",1996,2,7.4798293756,"0_2"
"3049",0,"19A",6,"0",1997,2,7.4896050153,"0_2"
"3050",1,"19A",7,"0",1998,2,7.5088928945,"0_2"
"3051",0,"19A",8,"0",1999,2,7.5732806693,"0_2"
"3052",0,"19A",9,"0",2000,2,7.6309728364,"0_2"
"3053",0,"19A",10,"0",2001,2,7.7408292187,"0_2"
"3054",0,"19A",11,"0",2002,2,7.9084607303,"0_2"
"3055",1,"19A",12,"0",2003,2,8.0316785368,"0_2"
"3056",0,"19A",13,"0",2004,2,8.1362201075,"0_2"
"3057",0,"19A",14,"0",2005,2,8.1550554749,"0_2"
"3058",0,"19A",15,"0",2006,2,8.1715642884,"0_2"
"3059",0,"19A",16,"0",2007,2,8.1781910474,"0_2"
"3060",1,"19A",17,"0",2008,2,8.2153134652,"0_2"
"3061",0,"19A",18,"0",2009,2,8.18424791,"0_2"
"3062",0,"19A",19,"0",2010,2,8.1611246347,"0_2"
"3063",1,"19A",20,"0",2011,2,8.0485284601,"0_2"
"3064",0,"19A",21,"0",2012,2,8.055372843,"0_2"
"3065",0,"19A",22,"0",2013,2,8.0849901408,"0_2"
"3066",0,"19A",23,"0",2014,2,7.9952078959,"0_2"
"3067",1,"19A",3,"0",1994,3,16.807260509,"0_3"
"3068",1,"19A",4,"0",1995,3,16.66457298,"0_3"
"3069",1,"19A",5,"0",1996,3,16.523171012,"0_3"
"3070",1,"19A",6,"0",1997,3,16.376828924,"0_3"
"3071",0,"19A",7,"0",1998,3,16.186848417,"0_3"
"3072",1,"19A",8,"0",1999,3,16.000817867,"0_3"
"3073",0,"19A",9,"0",2000,3,15.861416719,"0_3"
"3074",0,"19A",10,"0",2001,3,15.618257222,"0_3"
"3075",0,"19A",11,"0",2002,3,15.15782232,"0_3"
"3076",0,"19A",12,"0",2003,3,14.995921753,"0_3"
"3077",0,"19A",13,"0",2004,3,14.657923019,"0_3"
"3078",0,"19A",14,"0",2005,3,14.317432061,"0_3"
"3079",0,"19A",15,"0",2006,3,14.12524431,"0_3"
"3080",0,"19A",16,"0",2007,3,13.926060477,"0_3"
"3081",0,"19A",17,"0",2008,3,13.757657678,"0_3"
"3082",0,"19A",18,"0",2009,3,13.717970984,"0_3"
"3083",2,"19A",19,"0",2010,3,13.651126336,"0_3"
"3084",1,"19A",20,"0",2011,3,13.734218608,"0_3"
"3085",0,"19A",21,"0",2012,3,13.387056507,"0_3"
"3086",0,"19A",22,"0",2013,3,13.559024561,"0_3"
"3087",0,"19A",23,"0",2014,3,13.54056408,"0_3"
"3088",1,"19A",3,"0",1994,4,15.665018012,"0_4"
"3089",2,"19A",4,"0",1995,4,15.597572349,"0_4"
"3090",1,"19A",5,"0",1996,4,15.593949224,"0_4"
"3091",2,"19A",6,"0",1997,4,15.660884235,"0_4"
"3092",2,"19A",7,"0",1998,4,15.723167798,"0_4"
"3093",0,"19A",8,"0",1999,4,15.668574231,"0_4"
"3094",0,"19A",9,"0",2000,4,15.80200898,"0_4"
"3095",2,"19A",10,"0",2001,4,15.716195109,"0_4"
"3096",1,"19A",11,"0",2002,4,15.769854869,"0_4"
"3097",3,"19A",12,"0",2003,4,15.819028436,"0_4"
"3098",1,"19A",13,"0",2004,4,15.847260295,"0_4"
"3099",1,"19A",14,"0",2005,4,15.96373429,"0_4"
"3100",1,"19A",15,"0",2006,4,15.801552925,"0_4"
"3101",3,"19A",16,"0",2007,4,16.13765724,"0_4"
"3102",2,"19A",17,"0",2008,4,16.216911134,"0_4"
"3103",5,"19A",18,"0",2009,4,16.203912793,"0_4"
"3104",5,"19A",19,"0",2010,4,16.048324531,"0_4"
"3105",2,"19A",20,"0",2011,4,15.964682681,"0_4"
"3106",2,"19A",21,"0",2012,4,15.550009852,"0_4"
"3107",0,"19A",22,"0",2013,4,15.571061719,"0_4"
"3108",1,"19A",23,"0",2014,4,15.476875158,"0_4"
"3109",8,"19A",3,"0",1994,5,7.4809243881,"0_5"
"3110",10,"19A",4,"0",1995,5,7.1015717027,"0_5"
"3111",4,"19A",5,"0",1996,5,6.8974275346,"0_5"
"3112",4,"19A",6,"0",1997,5,6.5271807311,"0_5"
"3113",7,"19A",7,"0",1998,5,6.2238996305,"0_5"
"3114",4,"19A",8,"0",1999,5,6.3038500377,"0_5"
"3115",6,"19A",9,"0",2000,5,6.0370032854,"0_5"
"3116",9,"19A",10,"0",2001,5,5.7579571837,"0_5"
"3117",2,"19A",11,"0",2002,5,5.982842126,"0_5"
"3118",3,"19A",12,"0",2003,5,5.9364561538,"0_5"
"3119",8,"19A",13,"0",2004,5,5.6612443952,"0_5"
"3120",3,"19A",14,"0",2005,5,5.6695741466,"0_5"
"3121",5,"19A",15,"0",2006,5,5.6999280906,"0_5"
"3122",7,"19A",16,"0",2007,5,5.8015548983,"0_5"
"3123",5,"19A",17,"0",2008,5,5.6456305085,"0_5"
"3124",10,"19A",18,"0",2009,5,5.8452740828,"0_5"
"3125",12,"19A",19,"0",2010,5,5.9167944175,"0_5"
"3126",6,"19A",20,"0",2011,5,6.0759722603,"0_5"
"3127",4,"19A",21,"0",2012,5,6.3098332143,"0_5"
"3128",8,"19A",22,"0",2013,5,6.2753467021,"0_5"
"3129",2,"19A",23,"0",2014,5,6.5785309683,"0_5"
"3130",1,"19A",3,"1",1994,1,0.0276886219,"1_1"
"3131",0,"19A",4,"1",1995,1,0.041723642,"1_1"
"3132",0,"19A",5,"1",1996,1,0.0634750446,"1_1"
"3133",1,"19A",6,"1",1997,1,0.0796744152,"1_1"
"3134",0,"19A",7,"1",1998,1,0.0771720421,"1_1"
